taxon_oid	NCBI Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID	GOLD Analysis Project Type	NCBI Phylum	NCBI Class	NCBI Order	NCBI Family	NCBI Genus	NCBI Species	GTDB Domain	GTDB Phylum	GTDB Class	GTDB Order	GTDB Family	GTDB Genus	GTDB Species	GOLD Analysis Project ID	GOLD Sequencing Project ID	GOLD Study ID	Is Public	Pubmed ID	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Altitude In Meters	Depth In Meters	Latitude	Longitude	pH	Pressure	Salinity	Genome Size  * assembled	Gene Count  * assembled	Scaffold Count  * assembled	CRISPR Arrays  * assembled	CDS Count  * assembled	RNA Count  * assembled	CheckM2 Completeness	CheckM2 Contamination	Included_in_final_dataset
3300044579	*Microbiome	Permanent Draft	Wastewater viral communities from WWTP in Suwon, South Korea	Metatranscriptome of wastewater viral communities from WWTP in Suwon, South Korea - CHF802-802	Macrogen Inc	3300044579	Metatranscriptome Analysis	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Wastewater viral communities from WWTP in Suwon, South Korea								Ga0485749	Gp0545333	Gs0151916	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			37.25973	127.00895				200502391	479529	320715	117	471902	7627			Included
3300036094	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Sorted cell/s from wastewater in WWTP, Nijmegen, Netherlands - WWTP_P2_I18	DOE Joint Genome Institute  (JGI)	3300036094	Metagenome - Single Particle Sort	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Studying microbial cell-cell associations in a wide range of aquatic ecosystems								Ga0374496	Gp0403283	Gs0128957	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			51.8484	5.7962				66738	81	20	0	81	0			Excluded
3300056817	*Microbiome	Permanent Draft	Activated sludge and biomass microbial communities from various bioreactor in WWTP, Madison, WI, USA	Activated sludge microbial communities from bioreactor in WWTP, Madison, WI, USA - RS_2021-07-01_SampleA	DOE Joint Genome Institute  (JGI)	3300056817	Metagenome Analysis	Engineered	WWTP	Aerobic digester	Activated sludge	Unclassified	Activated sludge and biomass microbial communities from various bioreactor in WWTP, Madison, WI, USA								Ga0558122	Gp0648943	Gs0156633	Yes		Engineered	WWTP	Activated sludge	Aerobic digester	Unclassified			43.03331	-89.35633				387986546	424923	30557	171	420775	4148			Included
3300036099	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Sorted cell/s from wastewater in WWTP, Nijmegen, Netherlands - WWTP_P2_B19	DOE Joint Genome Institute  (JGI)	3300036099	Metagenome - Single Particle Sort	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Studying microbial cell-cell associations in a wide range of aquatic ecosystems								Ga0374502	Gp0403289	Gs0128957	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			51.8484	5.7962				34604	52	13	0	49	3			Excluded
3300007580	*Microbiome	Permanent Draft	Active sludge and wastewater microbial communities from Klosterneuburg, Austria	Active sludge microbial communities from wastewater in Klosterneuburg, Austria - Klosterneuburg WWTP active sludge C35_LANv2	DOE Joint Genome Institute  (JGI)	3300007580	Metagenome - Cell Enrichment	Engineered	WWTP	Aerobic digester	Activated sludge	Unclassified	Active sludge and wastewater microbial communities from Klosterneuburg, Austria								Ga0100460	Gp0124084	Gs0103597	Yes		Engineered	WWTP	Activated sludge	Aerobic digester	Unclassified			48.3	16.2				56751621	58615	7637	17	57922	693			Excluded
3300005986	*Microbiome	Permanent Draft	Wastewater effluent complex algal communities from Wisconsin, to seasonally profile nutrient transformation and Carbon sequestration	Wastewater effluent complex algal communities from Wisconsin, to seasonally profile nutrient transformation and Carbon sequestration - JI 6/11/14 C2 DNA	DOE Joint Genome Institute  (JGI)	3300005986	Metagenome Analysis	Engineered	WWTP	Effluent	Algae cultivation tank	Unclassified	Wastewater effluent complex algal communities from Wisconsin, to seasonally profile nutrient transformation and Carbon sequestration								Ga0075152	Gp0116002	Gs0114511	Yes		Engineered	WWTP	Algae cultivation tank	Effluent	Unclassified		0.000000	43.023	-87.895				1656190304	4170057	3205684	1458	4149491	20566			Excluded
3300007241	*Microbiome	Permanent Draft	Wastewater effluent complex algal communities from Wisconsin, to seasonally profile nutrient transformation and Carbon sequestration	Metatranscriptome of wastewater effluent complex algal communities from Wisconsin, to seasonally profile nutrient transformation and Carbon sequestration - JI 7/17/14 B RNA (Eukaryote Community Metatranscriptome)	DOE Joint Genome Institute  (JGI)	3300007241	Metatranscriptome Analysis	Engineered	WWTP	Effluent	Algae cultivation tank	Unclassified	Wastewater effluent complex algal communities from Wisconsin, to seasonally profile nutrient transformation and Carbon sequestration								Ga0075170	Gp0116020	Gs0114511	Yes		Engineered	WWTP	Algae cultivation tank	Effluent	Unclassified		0.000000	43.023	-87.895				233608884	606521	569301	161	587420	19101			Included
3300076587	*Microbiome	Permanent Draft	Swine feedlot wastewater microbial communities from WWTP in Huizhou, China	Swine feedlot wastewater viral communities from WWTP in Huizhou, China - Aerobic_2	South China Agricultural University	3300076587	Metagenome Analysis	Engineered	WWTP	Wastewater	Unclassified	Unclassified									Ga0565085	Gp0661952	Gs0159157	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			23	116				422544307	1036979	602220	391	1029522	7457			Excluded
3300045669	*Microbiome	Permanent Draft	Activated sludge-derived biofilm microbial communities from WWTP in Linden, New Jersey, USA	Activated sludge-derived biofilm microbial communities from two WWTPs in New Jersey, USA. Combined Assembly of Gp0545613, Gp0545614, Gp0545748, Gp0551320	New Jersey Institute of Technology	3300045669	Combined Assembly	Engineered	WWTP	Activated sludge	Unclassified	Unclassified	Activated sludge-derived biofilm microbial communities from WWTP in Linden, New Jersey, USA								Ga0490067	Gp0545613	Gs0151925	Yes		Mixed, Engineered	WWTP	Unclassified	Activated sludge	Unclassified			n/a	n/a				476387889	857481	28690	110	849519	7962			Excluded
3300028804	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Activated sludge microbial communities from WWTP in Nijmegen, Gelderland, Netherland - WWTP Weurt	DOE Joint Genome Institute  (JGI)	3300028804	Metagenome Analysis	Engineered	WWTP	Aerobic digester	Activated sludge	Unclassified	Studying microbial cell-cell associations in a wide range of aquatic ecosystems								Ga0268298	Gp0307470	Gs0128957	Yes		Engineered	WWTP	Activated sludge	Aerobic digester	Unclassified			51.82	5.87				1274654244	2399625	1651551	1530	2385078	14547			Included
3300028570	*Microbiome	Permanent Draft	Methane metabolizing microbial communities from different methane-rich environments from various locations	Wastewater microbial communities from Lulu Island WWTP, Vancouver, Canada - plant12	DOE Joint Genome Institute  (JGI)	3300028570	Metagenome Analysis	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Methane metabolizing microbial communities from different methane-rich environments from various locations								Ga0255341	Gp0293648	Gs0127566	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified		0.000000	49.1150727	-123.147				848016136	1444333	855519	2929	1428775	15558			Included
3300049813	*Microbiome	Permanent Draft	Plastic Vectors Project Mesocosm Enrichment	Effluent wastewater microbial community from Llanrwst WWTP, North Wales, UK - Effluent1	Novogene	3300049813	Metagenome Analysis	Engineered	WWTP	Wastewater	Wastewater effluent	Unclassified	Plastic Vectors Project Mesocosm Enrichment								Ga0506433	Gp0595075	Gs0154304	Yes		Engineered	WWTP	Wastewater effluent	Wastewater	Unclassified			53.1415	-3.7939				60422627	85231	26082	34	84820	411			Excluded
3300035482	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Sorted cell/s from wastewater in WWTP, Nijmegen, Netherlands - WWTP_P2_H18	DOE Joint Genome Institute  (JGI)	3300035482	Metagenome - Single Particle Sort	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Studying microbial cell-cell associations in a wide range of aquatic ecosystems								Ga0374495	Gp0403282	Gs0128957	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			51.8484	5.7962				112787	145	31	0	143	2			Excluded
3300007427	*Microbiome	Permanent Draft	Active sludge and wastewater microbial communities from Klosterneuburg, Austria	Active sludge microbial communities from wastewater in Klosterneuburg, Austria - Klosterneuburg WWTP active sludge D29_HNv2	DOE Joint Genome Institute  (JGI)	3300007427	Metagenome - Cell Enrichment	Engineered	WWTP	Aerobic digester	Activated sludge	Unclassified	Active sludge and wastewater microbial communities from Klosterneuburg, Austria								Ga0100483	Gp0124107	Gs0103597	Yes		Engineered	WWTP	Activated sludge	Aerobic digester	Unclassified			48.3	16.2				3093642	3400	277	2	3348	52			Excluded
3300036089	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Sorted cell/s from wastewater in WWTP, Nijmegen, Netherlands - WWTP_P2_D17	DOE Joint Genome Institute  (JGI)	3300036089	Metagenome - Single Particle Sort	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Studying microbial cell-cell associations in a wide range of aquatic ecosystems								Ga0374484	Gp0403271	Gs0128957	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			51.8484	5.7962				435759	529	76	1	518	11			Excluded
3300036084	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Sorted cell/s from wastewater in WWTP, Nijmegen, Netherlands - WWTP_P2_G15	DOE Joint Genome Institute  (JGI)	3300036084	Metagenome - Single Particle Sort	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Studying microbial cell-cell associations in a wide range of aquatic ecosystems								Ga0374464	Gp0403251	Gs0128957	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			51.8484	5.7962				27775	42	9	0	41	1			Excluded
3300055294	*Microbiome	Permanent Draft	Activated sludge and biomass microbial communities from various bioreactor in WWTP, Madison, WI, USA	Biomass microbial communities from acid-phase anaerobic digester in WWTP, Madison, WI, USA - 20211006_SampleA	DOE Joint Genome Institute  (JGI)	3300055294	Metagenome Analysis	Engineered	WWTP	Anaerobic digester	Sludge	Unclassified	Activated sludge and biomass microbial communities from various bioreactor in WWTP, Madison, WI, USA								Ga0554530	Gp0615583	Gs0156633	Yes		Engineered	WWTP	Sludge	Anaerobic digester	Unclassified			43.03331	-89.35633				2987291203	4587891	2220538	3206	4548729	39162			Included
3300076257	*Microbiome	Permanent Draft	Swine feedlot wastewater microbial communities from WWTP in Huizhou, China	Swine feedlot wastewater viral communities from WWTP in Huizhou, China - Effluent_2	South China Agricultural University	3300076257	Metagenome Analysis	Engineered	WWTP	Wastewater	Unclassified	Unclassified									Ga0565094	Gp0661961	Gs0159157	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			23	116				414339852	997410	555376	409	990992	6418			Excluded
3300045342	*Microbiome	Finished	Wastewater viral communities from various WWTP in Yongin-si, South Korea	Metatranscriptome of wastewater influent viral communities from Seochun WWTP, Yongin-si, South Korea - SIF8012	Macrogen Inc	3300045342	Metatranscriptome Analysis	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Wastewater viral communities from various WWTP in Yongin-si, South Korea								Ga0490032	Gp0561205	Gs0153901	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			37.23916	127.06942				261984364	595456	431165	225	591100	4356			Included
3300045323	*Microbiome	Finished	Wastewater viral communities from various WWTP in Yongin-si, South Korea	Metatranscriptome of wastewater influent viral communities from Dong-bu WWTP, Yongin-si, South Korea - DIF8011	Macrogen Inc	3300045323	Metatranscriptome Analysis	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Wastewater viral communities from various WWTP in Yongin-si, South Korea								Ga0489993	Gp0561166	Gs0153901	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			37.2232	127.022138				180729108	405676	297655	154	402629	3047			Included
3300007250	*Microbiome	Permanent Draft	Wastewater effluent complex algal communities from Wisconsin, to seasonally profile nutrient transformation and Carbon sequestration	Wastewater effluent complex algal communities from Wisconsin, to seasonally profile nutrient transformation and Carbon sequestration - JI 6/11/14 B RNA (Eukaryote Community Metatranscriptome)	DOE Joint Genome Institute  (JGI)	3300007250	Metatranscriptome Analysis	Engineered	WWTP	Effluent	Algae cultivation tank	Unclassified	Wastewater effluent complex algal communities from Wisconsin, to seasonally profile nutrient transformation and Carbon sequestration								Ga0075165	Gp0116015	Gs0114511	Yes		Engineered	WWTP	Algae cultivation tank	Effluent	Unclassified		0.000000	43.023	-87.895				409024178	1061671	974356	388	1036091	25580			Included
3300053041	*Microbiome	Permanent Draft	Activated sludge and biomass microbial communities from various bioreactor in WWTP, Madison, WI, USA	Biomass microbial communities from acid-phase anaerobic digester in WWTP, Madison, WI, USA - 20210121_SampleB	DOE Joint Genome Institute  (JGI)	3300053041	Metagenome Analysis	Engineered	WWTP	Anaerobic digester	Sludge	Unclassified	Activated sludge and biomass microbial communities from various bioreactor in WWTP, Madison, WI, USA								Ga0530620	Gp0615576	Gs0156633	Yes		Engineered	WWTP	Sludge	Anaerobic digester	Unclassified			43.03331	-89.35633				243396642	251501	6853	150	247229	4272			Included
3300027705	*Microbiome	Permanent Draft	Active sludge and wastewater microbial communities from Klosterneuburg, Austria	Active sludge microbial communities from Klosterneuburg, Austria, studying microevolution and ecology of nitrifiers - Klosterneuburg WWTP active sludge metagenome KNB19-Kit (SPAdes) (version 2)	DOE Joint Genome Institute  (JGI)	3300027705	Metagenome Analysis	Engineered	WWTP	Aerobic digester	Activated sludge	Unclassified	Active sludge and wastewater microbial communities from Klosterneuburg, Austria								Ga0209063	Gp0115561	Gs0103597	Yes	28386012	Engineered	WWTP	Activated sludge	Aerobic digester	Unclassified			48.3	16.2				599735164	1220679	860360	491	1213078	7601			Included
3300036062	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Sorted cell/s from wastewater in WWTP, Nijmegen, Netherlands - WWTP_P2_F7	DOE Joint Genome Institute  (JGI)	3300036062	Metagenome - Single Particle Sort	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Studying microbial cell-cell associations in a wide range of aquatic ecosystems								Ga0374378	Gp0403165	Gs0128957	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			51.8484	5.7962				235707	284	39	0	281	3			Excluded
3300056927	*Microbiome	Permanent Draft	Activated sludge and biomass microbial communities from various bioreactor in WWTP, Madison, WI, USA	Activated sludge microbial communities from bioreactor in WWTP, Madison, WI, USA - RS_2021-08-19_SampleB	DOE Joint Genome Institute  (JGI)	3300056927	Metagenome Analysis	Engineered	WWTP	Aerobic digester	Activated sludge	Unclassified	Activated sludge and biomass microbial communities from various bioreactor in WWTP, Madison, WI, USA								Ga0558125	Gp0648946	Gs0156633	Yes		Engineered	WWTP	Activated sludge	Aerobic digester	Unclassified			43.03331	-89.35633				165260506	190213	38579	120	188476	1737			Included
3300007237	*Microbiome	Permanent Draft	Wastewater effluent complex algal communities from Wisconsin, to seasonally profile nutrient transformation and Carbon sequestration	Wastewater effluent complex algal communities from Wisconsin, to seasonally profile nutrient transformation and Carbon sequestration - JI 9/18/14 A RNA (Eukaryote Community Metatranscriptome)	DOE Joint Genome Institute  (JGI)	3300007237	Metatranscriptome Analysis	Engineered	WWTP	Effluent	Algae cultivation tank	Unclassified	Wastewater effluent complex algal communities from Wisconsin, to seasonally profile nutrient transformation and Carbon sequestration								Ga0075177	Gp0116027	Gs0114511	Yes		Engineered	WWTP	Algae cultivation tank	Effluent	Unclassified		0.000000	43.023	-87.895				247064562	679146	637587	326	653418	25728			Included
3300035263	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Sorted cell/s from wastewater in WWTP, Nijmegen, Netherlands - WWTP_P2_E7	DOE Joint Genome Institute  (JGI)	3300035263	Metagenome - Single Particle Sort	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Studying microbial cell-cell associations in a wide range of aquatic ecosystems								Ga0374377	Gp0403164	Gs0128957	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			51.8484	5.7962				145424	176	40	0	175	1			Excluded
3300035464	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Sorted cell/s from wastewater in WWTP, Nijmegen, Netherlands - WWTP_P2_L13	DOE Joint Genome Institute  (JGI)	3300035464	Metagenome - Single Particle Sort	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Studying microbial cell-cell associations in a wide range of aquatic ecosystems								Ga0374447	Gp0403234	Gs0128957	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			51.8484	5.7962				188502	226	42	0	221	5			Excluded
3300035469	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Sorted cell/s from wastewater in WWTP, Nijmegen, Netherlands - WWTP_P2_I14	DOE Joint Genome Institute  (JGI)	3300035469	Metagenome - Single Particle Sort	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Studying microbial cell-cell associations in a wide range of aquatic ecosystems								Ga0374455	Gp0403242	Gs0128957	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			51.8484	5.7962				24315	28	8	0	28	0			Excluded
3300085318	*Microbiome	Permanent Draft	SIP Metagenome Study - Biomass microbial communities from full-scale Anaerobic Digestion (AD) reactors in various Waste Water Treatment Plants (WWTP), Canada.	Co-assembly of SIP metagenomes from Anaerobic PAO acetate SIP Unlabeled-3	DOE Joint Genome Institute  (JGI)	3300085318	Combined Assembly SIP Metagenome	Engineered	WWTP	Mixed liquor	Unclassified	Unclassified									Ga0604825	Gp0615619	Gs0150043	Yes		Mixed, Engineered	WWTP	Unclassified	Mixed liquor	Unclassified		0.000000	49.8112074	-119.6380943				5917747112	9933774	5754813	4878	9870434	63340			Excluded
3300025755	*Microbiome	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Activated sludge bacterial and archeal communities from Konstanz, Germany to study Microbial Dark Matter (Phase II) - J533_phenol metaG (SPAdes) (version 2)	DOE Joint Genome Institute  (JGI)	3300025755	Metagenome Analysis	Engineered	WWTP	Aerobic digester	Activated sludge	Unclassified	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)								Ga0210411	Gp0155921	Gs0111485	Yes		Engineered	WWTP	Activated sludge	Aerobic digester	Unclassified			47.6783	9.1412	7.2	100 kPa	0.039 M	786543	2504	2227	0	2478	26			Included
3300028677	*Microbiome	Permanent Draft	Methane metabolizing microbial communities from different methane-rich environments from various locations	Wastewater microbial communities from Lulu Island WWTP, Vancouver, Canada - plant22	DOE Joint Genome Institute  (JGI)	3300028677	Metagenome Analysis	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Methane metabolizing microbial communities from different methane-rich environments from various locations								Ga0255346	Gp0293653	Gs0127566	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified		0.000000	49.1150727	-123.147				837131880	1419541	835357	2852	1404336	15205			Included
3300045320	*Microbiome	Finished	Wastewater viral communities from various WWTP in Yongin-si, South Korea	Metatranscriptome of wastewater influent viral communities from Dong-bu WWTP, Yongin-si, South Korea - DIF803	Macrogen Inc	3300045320	Metatranscriptome Analysis	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Wastewater viral communities from various WWTP in Yongin-si, South Korea								Ga0489996	Gp0561169	Gs0153901	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			37.2232	127.022138				439011600	1008990	726157	439	1003035	5955			Included
3300007454	*Microbiome	Permanent Draft	Active sludge and wastewater microbial communities from Klosterneuburg, Austria	Active sludge microbial communities from Klosterneuburg, Austria - Klosterneuburg WWTP active sludge C34_LAv2	DOE Joint Genome Institute  (JGI)	3300007454	Metagenome - Cell Enrichment	Engineered	WWTP	Aerobic digester	Activated sludge	Unclassified	Active sludge and wastewater microbial communities from Klosterneuburg, Austria								Ga0099883	Gp0123789	Gs0103597	Yes		Engineered	WWTP	Activated sludge	Aerobic digester	Unclassified			48.3	16.2				11339240	11282	741	2	11093	189			Excluded
3300007459	*Microbiome	Permanent Draft	Active sludge and wastewater microbial communities from Klosterneuburg, Austria	Active sludge microbial communities from Klosterneuburg, Austria - Klosterneuburg WWTP active sludge C38_LANv2	DOE Joint Genome Institute  (JGI)	3300007459	Metagenome - Cell Enrichment	Engineered	WWTP	Aerobic digester	Activated sludge	Unclassified	Active sludge and wastewater microbial communities from Klosterneuburg, Austria								Ga0099885	Gp0123792	Gs0103597	Yes		Engineered	WWTP	Activated sludge	Aerobic digester	Unclassified			48.3	16.2				12680450	12916	1146	9	12757	159			Excluded
3300045334	*Microbiome	Finished	Wastewater viral communities from various WWTP in Yongin-si, South Korea	Metatranscriptome of anaerobic activated sludge viral communities from Giheung WWTP, Yongin-si, South Korea - GAnaPR1	Macrogen Inc	3300045334	Metatranscriptome Analysis	Engineered	WWTP	Activated sludge	Unclassified	Unclassified	Wastewater viral communities from various WWTP in Yongin-si, South Korea								Ga0490008	Gp0561181	Gs0153901	Yes		Engineered	WWTP	Unclassified	Activated sludge	Unclassified			37.25258	127.09675				26185102	58392	52611	27	51390	7002			Included
3300034907	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Enriched cells from from wastewater in WWTP, Nijmegen, Netherlands - WWTP_P2_J3	DOE Joint Genome Institute  (JGI)	3300034907	Metagenome - Cell Enrichment	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Studying microbial cell-cell associations in a wide range of aquatic ecosystems								Ga0392245	Gp0432325	Gs0128957	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			51.8484	5.7962				1746843	1716	183	0	1699	17			Excluded
3300007253	*Microbiome	Permanent Draft	Wastewater effluent complex algal communities from Wisconsin, to seasonally profile nutrient transformation and Carbon sequestration	Wastewater effluent complex algal communities from Wisconsin, to seasonally profile nutrient transformation and Carbon sequestration - JI 10/23/14 A1 RNA (Eukaryote Community Metatranscriptome)	DOE Joint Genome Institute  (JGI)	3300007253	Metatranscriptome Analysis	Engineered	WWTP	Effluent	Algae cultivation tank	Unclassified	Wastewater effluent complex algal communities from Wisconsin, to seasonally profile nutrient transformation and Carbon sequestration								Ga0075182	Gp0116032	Gs0114511	Yes		Engineered	WWTP	Algae cultivation tank	Effluent	Unclassified		0.000000	43.023	-87.895				544735899	1447709	1304568	533	1411761	35948			Included
3300008023	*Microbiome	Permanent Draft	Active sludge and wastewater microbial communities from Klosterneuburg, Austria	Active sludge microbial communities from Klosterneuburg, Austria - Klosterneuburg WWTP active sludge DR06_HAN	DOE Joint Genome Institute  (JGI)	3300008023	Metagenome - Cell Enrichment	Engineered	WWTP	Aerobic digester	Activated sludge	Unclassified	Active sludge and wastewater microbial communities from Klosterneuburg, Austria								Ga0099737	Gp0123855	Gs0103597	Yes		Engineered	WWTP	Activated sludge	Aerobic digester	Unclassified			48.3	16.2				4225152	4204	335	1	4156	48			Excluded
3300016717	*Microbiome	Permanent Draft	Viral community in wastewater in Singapore	Wastewater viral communities from secondary settling tank in WWT plant in Singapore - SST_Nov16	Singapore Centre on Environmental Life Sciences Engineering (SCELSE)	3300016717	Metagenome Analysis	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Viral community in wastewater in Singapore								Ga0186818	Gp0211545	Gs0128956	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			1.28	103.74				37193923	64838	16106	15	63729	1109			Included
3300007453	*Microbiome	Permanent Draft	Active sludge and wastewater microbial communities from Klosterneuburg, Austria	Active sludge microbial communities from wastewater in Klosterneuburg, Austria - Klosterneuburg WWTP active sludge C11_HNv2	DOE Joint Genome Institute  (JGI)	3300007453	Metagenome - Cell Enrichment	Engineered	WWTP	Aerobic digester	Activated sludge	Unclassified	Active sludge and wastewater microbial communities from Klosterneuburg, Austria								Ga0100455	Gp0124079	Gs0103597	Yes		Engineered	WWTP	Activated sludge	Aerobic digester	Unclassified			48.3	16.2				11331059	11192	781	2	11084	108			Excluded
3300045333	*Microbiome	Finished	Wastewater viral communities from various WWTP in Yongin-si, South Korea	Metatranscriptome of activated sludge viral communities from Giheung WWTP, Yongin-si, South Korea - GAF806	Macrogen Inc	3300045333	Metatranscriptome Analysis	Engineered	WWTP	Activated sludge	Unclassified	Unclassified	Wastewater viral communities from various WWTP in Yongin-si, South Korea								Ga0490007	Gp0561180	Gs0153901	Yes		Engineered	WWTP	Unclassified	Activated sludge	Unclassified			37.25258	127.09675				433543188	956157	617643	277	943794	12363			Included
3300045346	*Microbiome	Finished	Wastewater viral communities from various WWTP in Yongin-si, South Korea	Metatranscriptome of anaerobic activated sludge viral communities from Youngduk WWTP, Yongin-si, South Korea - YAnaPR1	Macrogen Inc	3300045346	Metatranscriptome Analysis	Engineered	WWTP	Activated sludge	Unclassified	Unclassified	Wastewater viral communities from various WWTP in Yongin-si, South Korea								Ga0490046	Gp0561213	Gs0153901	Yes		Engineered	WWTP	Unclassified	Activated sludge	Unclassified			37.27091	127.08686				20771470	45665	41079	27	39620	6045			Included
3300008024	*Microbiome	Permanent Draft	Active sludge and wastewater microbial communities from Klosterneuburg, Austria	Active sludge microbial communities from Klosterneuburg, Austria - Klosterneuburg WWTP active sludge DR11_LA	DOE Joint Genome Institute  (JGI)	3300008024	Metagenome - Cell Enrichment	Engineered	WWTP	Aerobic digester	Activated sludge	Unclassified	Active sludge and wastewater microbial communities from Klosterneuburg, Austria								Ga0099741	Gp0123859	Gs0103597	Yes		Engineered	WWTP	Activated sludge	Aerobic digester	Unclassified			48.3	16.2				13834730	13398	314	11	13271	127			Excluded
3300045395	*Microbiome	Finished	Wastewater viral communities from various WWTP in Yongin-si, South Korea	Metatranscriptome of activated sludge viral communities from Seochun WWTP, Yongin-si, South Korea - SAF804	Macrogen Inc	3300045395	Metatranscriptome Analysis	Engineered	WWTP	Activated sludge	Unclassified	Unclassified	Wastewater viral communities from various WWTP in Yongin-si, South Korea								Ga0490022	Gp0561195	Gs0153901	Yes		Engineered	WWTP	Unclassified	Activated sludge	Unclassified			37.23916	127.06942				421886195	853945	502416	141	839819	14126			Included
3300035269	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Sorted cell/s from wastewater in WWTP, Nijmegen, Netherlands - WWTP_P2_K8	DOE Joint Genome Institute  (JGI)	3300035269	Metagenome - Single Particle Sort	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Studying microbial cell-cell associations in a wide range of aquatic ecosystems								Ga0374394	Gp0403181	Gs0128957	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			51.8484	5.7962				116742	138	23	0	136	2			Excluded
3300035264	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Sorted cell/s from wastewater in WWTP, Nijmegen, Netherlands - WWTP_P2_I7	DOE Joint Genome Institute  (JGI)	3300035264	Metagenome - Single Particle Sort	Engineered	WWTP	Wastewater	Unclassified	Unclassified	Studying microbial cell-cell associations in a wide range of aquatic ecosystems								Ga0374380	Gp0403167	Gs0128957	Yes		Engineered	WWTP	Unclassified	Wastewater	Unclassified			51.8484	5.7962				71033	101	20	0	101	0			Excluded
3300007488	*Microbiome	Permanent Draft	Active sludge and wastewater microbial communities from Klosterneuburg, Austria	Active sludge microbial communities from wastewater in Klosterneuburg, Austria - Klosterneuburg WWTP active sludge D40_HAv2	DOE Joint Genome Institute  (JGI)	3300007488	Metagenome - Cell Enrichment	Engineered	WWTP	Aerobic digester	Activated sludge	Unclassified	Active sludge and wastewater microbial communities from Klosterneuburg, Austria								Ga0100485	Gp0124109	Gs0103597	Yes		Engineered	WWTP	Activated sludge	Aerobic digester	Unclassified			48.3	16.2				38959490	39343	4848	19	38991	352			Excluded
